"uid","sex","age","question_de","PA_08","PA_02","PA_09","PA_06","PA_01","MT_07","MT_04","MT_02","MT_05","MT_01","PA_04","MT_03","MT_06","PA_07","PA_03","PA_05","PA_sum","PA_mean","MT_sum","MT_mean","GM_sum","GM_mean"
3613,2,27,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3613,2,27,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,46,5.11111111111111,19,2.71428571428571,NA,3.28571428571429
3616,2,19,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3616,2,19,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.66666666666667,10,1.42857142857143,NA,2.14285714285714
3622,2,20,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3622,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5.44444444444444,38,5.42857142857143,NA,5.85714285714286
3637,1,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3637,1,20,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,34,4.85714285714286,NA,5
3646,2,19,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3646,2,19,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,5.77777777777778,38,5.42857142857143,NA,5.57142857142857
3667,1,27,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3667,1,27,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,53,5.88888888888889,22,3.14285714285714,NA,3.57142857142857
3721,1,22,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich kann beurteilen, ob jemand gut singt oder nicht.",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,4,28,4,NA,4
3721,1,22,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,36,4,28,4,NA,4
3721,1,22,"Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,36,4,28,4,NA,4
3721,1,22,"An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3721,1,22,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,28,4,NA,4
3742,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55,6.11111111111111,33,4.71428571428571,NA,4.71428571428571
3742,2,20,"Ich würde mich selbst nicht als Musiker/-in bezeichnen",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,6.11111111111111,33,4.71428571428571,NA,4.71428571428571
3742,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,55,6.11111111111111,33,4.71428571428571,NA,4.71428571428571
